register_date,total_transaction,user_id,total_amount
06/06/22 19.32,1,10796,76000
07/06/22 10.20,5,10797,1704000
06/06/22 20.00,4,10798,733000
07/06/22 04.52,3,10799,513000
07/06/22 10.53,1,10800,64000
07/06/22 10.15,1,10801,44000
06/06/22 16.47,1,10802,54000
07/06/22 07.39,1,10803,56000
04/06/22 16.28,1,10804,56000
06/06/22 14.49,1,10805,114000
05/06/22 10.08,1,10806,56000
05/06/22 14.22,1,10807,83000
06/06/22 20.13,4,10808,370000
06/06/22 22.16,3,10809,598000
05/06/22 14.18,1,10810,11000
06/06/22 09.49,2,10811,94000
06/06/22 16.11,1,10812,10000
07/06/22 01.24,4,10813,808000
07/06/22 04.02,1,10814,104000
06/06/22 10.14,1,10815,160000
07/06/22 04.10,2,10816,204000
05/06/22 23.53,2,10817,147000
06/06/22 23.41,2,10818,195000
05/06/22 10.10,3,10819,549000
06/06/22 17.40,2,10820,190000
05/06/22 23.54,2,10821,76000
07/06/22 05.08,1,10822,150000
06/06/22 15.22,1,10823,80000
06/06/22 15.19,4,10824,1353000
06/06/22 21.58,1,10825,66000
06/06/22 13.16,4,10826,1187000
07/06/22 06.35,1,10827,119000
05/06/22 15.16,1,10828,138000
06/06/22 19.32,3,10829,393000
06/06/22 14.47,1,10830,40000
07/06/22 19.28,1,10831,40000
05/06/22 12.05,2,10832,244000
07/06/22 18.18,3,10833,584000
05/06/22 16.46,2,10834,116000
06/06/22 23.05,4,10835,2028000
06/06/22 05.39,1,10836,38000
05/06/22 04.46,1,10837,92000
07/06/22 06.02,1,10838,60000
07/06/22 21.34,3,10839,386000
07/06/22 22.59,2,10840,102000
06/06/22 21.48,1,10841,80000
07/06/22 16.42,3,10842,408000
06/06/22 11.36,2,10843,81000
08/06/22 01.30,3,10844,437000
07/06/22 02.05,3,10845,417000
07/06/22 11.29,2,10846,136000
05/06/22 22.42,2,10847,156000
07/06/22 08.57,1,10848,50000
07/06/22 16.33,2,10849,192000
07/06/22 22.22,2,10850,107000
08/06/22 02.47,2,10851,221000
07/06/22 12.43,2,10852,124000
07/06/22 18.37,3,10853,743000
06/06/22 22.40,1,10854,122000
05/06/22 16.54,3,10855,696000
07/06/22 13.15,2,10856,105000
07/06/22 14.06,1,10857,93000
05/06/22 15.33,2,10858,155000
06/06/22 11.24,1,10859,108000
05/06/22 17.43,2,10860,121000
07/06/22 11.12,1,10861,40000
05/06/22 21.23,2,10862,122000
08/06/22 13.04,2,10863,156000
08/06/22 13.23,1,10864,56000
06/06/22 18.27,1,10865,8000
06/06/22 04.14,1,10866,26000
06/06/22 16.30,1,10867,71000
07/06/22 22.40,1,10868,46000
08/06/22 10.57,2,10869,158000
08/06/22 05.42,1,10870,66000
06/06/22 16.20,3,10871,507000
06/06/22 04.33,1,10872,51000
08/06/22 14.57,1,10873,100000
06/06/22 19.00,2,10874,182000
07/06/22 20.57,4,10875,1278000
07/06/22 07.49,1,10876,73000
06/06/22 10.55,1,10877,83000
06/06/22 20.29,1,10878,116000
06/06/22 16.58,2,10879,64000
06/06/22 21.27,2,10880,61000
07/06/22 14.03,3,10881,745000
06/06/22 22.18,3,10882,794000
08/06/22 03.34,2,10883,150000
07/06/22 05.48,2,10884,150000
05/06/22 22.51,3,10885,584000
08/06/22 14.48,1,10886,83000
05/06/22 20.30,3,10887,816000
08/06/22 07.48,1,10888,54000
08/06/22 13.48,2,10889,144000
07/06/22 08.42,1,10890,16000
08/06/22 09.51,2,10891,92000
06/06/22 19.03,1,10892,56000
08/06/22 06.35,2,10893,229000
06/06/22 13.01,2,10894,94000
07/06/22 10.23,1,10895,50000
07/06/22 21.28,3,10896,570000
07/06/22 16.31,1,10897,10000
08/06/22 00.00,2,10898,89000
08/06/22 11.01,1,10899,49000
07/06/22 06.52,2,10900,200000
07/06/22 23.50,1,10901,60000
08/06/22 14.57,1,10902,57000
07/06/22 08.24,1,10903,80000
07/06/22 10.17,1,10904,74000
07/06/22 17.11,1,10905,73000
08/06/22 13.58,1,10906,74000
08/06/22 18.08,2,10907,121000
06/06/22 22.16,2,10908,178000
08/06/22 06.47,2,10909,55000
08/06/22 12.30,1,10910,29000
08/06/22 07.48,1,10911,66000
09/06/22 01.27,3,10912,521000
07/06/22 13.14,1,10913,130000
07/06/22 11.23,3,10914,366000
07/06/22 10.49,1,10915,128000
08/06/22 15.40,1,10916,42000
08/06/22 17.33,2,10917,200000
07/06/22 22.17,2,10918,136000
08/06/22 04.05,4,10919,1679000
08/06/22 06.13,1,10920,78000
08/06/22 02.17,1,10921,55000
08/06/22 15.42,4,10922,1611000
08/06/22 18.17,1,10923,50000
09/06/22 04.43,1,10924,66000
08/06/22 09.34,2,10925,103000
06/06/22 11.16,3,10926,970000
08/06/22 14.08,1,10927,90000
09/06/22 01.38,1,10928,34000
08/06/22 11.15,1,10929,80000
08/06/22 23.21,1,10930,104000
09/06/22 08.27,3,10931,527000
09/06/22 03.35,3,10932,416000
06/06/22 15.02,1,10933,63000
09/06/22 07.25,1,10934,30000
08/06/22 22.37,2,10935,133000
08/06/22 04.17,4,10936,804000
07/06/22 14.24,1,10937,51000
08/06/22 19.13,2,10938,98000
08/06/22 01.19,1,10939,104000
07/06/22 18.40,1,10940,44000
07/06/22 06.34,1,10941,28000
08/06/22 07.25,1,10942,57000
07/06/22 03.50,2,10943,102000
08/06/22 10.12,1,10944,50000
08/06/22 17.08,1,10945,28000
08/06/22 21.02,3,10946,301000
08/06/22 20.18,1,10947,40000
07/06/22 12.59,2,10948,180000
09/06/22 11.40,2,10949,36000
07/06/22 03.00,1,10950,48000
07/06/22 02.08,1,10951,52000
08/06/22 21.21,3,10952,106000
08/06/22 22.51,1,10953,121000
07/06/22 08.27,2,10954,203000
08/06/22 22.44,1,10955,71000
09/06/22 07.42,2,10956,171000
07/06/22 03.43,1,10957,49000
09/06/22 16.34,2,10958,181000
07/06/22 17.56,1,10959,48000
08/06/22 02.09,2,10960,53000
07/06/22 22.38,2,10961,164000
09/06/22 11.06,1,10962,48000
09/06/22 08.45,3,10963,395000
09/06/22 01.11,2,10964,205000
09/06/22 14.09,1,10965,63000
07/06/22 22.43,1,10966,73000
08/06/22 22.05,1,10967,73000
09/06/22 02.54,1,10968,45000
09/06/22 08.40,1,10969,76000
10/06/22 01.53,1,10970,123000
09/06/22 21.31,1,10971,125000
07/06/22 21.50,2,10972,105000
08/06/22 10.04,3,10973,497000
09/06/22 13.14,2,10974,83000
09/06/22 13.16,3,10975,692000
10/06/22 02.15,1,10976,22000
09/06/22 08.06,3,10977,528000
09/06/22 23.40,2,10978,74000
08/06/22 02.19,2,10979,130000
08/06/22 00.22,2,10980,116000
08/06/22 19.46,1,10981,40000
09/06/22 18.58,1,10982,44000
08/06/22 22.33,1,10983,105000
10/06/22 04.57,1,10984,53000
09/06/22 11.50,1,10985,31000
09/06/22 06.55,1,10986,73000
08/06/22 17.52,1,10987,54000
08/06/22 06.39,5,10988,1557000
10/06/22 01.17,1,10989,160000
08/06/22 16.44,1,10990,68000
07/06/22 12.26,2,10991,178000
09/06/22 10.42,1,10992,64000
09/06/22 02.18,1,10993,109000
10/06/22 02.27,1,10994,38000
09/06/22 14.42,3,10995,500000
07/06/22 20.05,1,10996,80000
08/06/22 15.41,1,10997,110000
07/06/22 21.23,1,10998,20000
08/06/22 22.08,1,10999,54000
08/06/22 21.42,4,11000,1754000
10/06/22 06.34,1,11001,117000
09/06/22 20.51,2,11002,103000
10/06/22 02.57,1,11003,122000
09/06/22 10.55,2,11004,175000
10/06/22 15.49,3,11005,748000
10/06/22 05.02,1,11006,83000
10/06/22 15.41,4,11007,1680000
09/06/22 07.16,2,11008,71000
08/06/22 20.59,1,11009,98000
10/06/22 13.16,2,11010,40000
09/06/22 07.50,1,11011,76000
10/06/22 16.25,1,11012,24000
09/06/22 19.12,1,11013,35000
09/06/22 03.19,1,11014,57000
10/06/22 11.07,1,11015,128000
10/06/22 14.38,1,11016,112000
09/06/22 16.41,4,11017,1510000
08/06/22 16.57,1,11018,80000
09/06/22 15.46,3,11019,418000
10/06/22 19.28,1,11020,102000
09/06/22 03.42,1,11021,36000
10/06/22 16.05,3,11022,359000
09/06/22 00.05,1,11023,78000
09/06/22 04.19,4,11024,516000
10/06/22 14.13,1,11025,134000
09/06/22 12.38,1,11026,160000
09/06/22 07.12,1,11027,57000
09/06/22 22.48,1,11028,63000
10/06/22 04.01,2,11029,115000
10/06/22 19.05,1,11030,75000
09/06/22 10.43,1,11031,73000
10/06/22 08.40,3,11032,489000
10/06/22 04.32,1,11033,8000
09/06/22 21.54,4,11034,929000
09/06/22 18.37,1,11035,28000
08/06/22 07.36,1,11036,83000
09/06/22 11.31,2,11037,184000
08/06/22 18.20,1,11038,118000
09/06/22 20.10,1,11039,65000
10/06/22 23.41,1,11040,31000
11/06/22 02.24,2,11041,194000
09/06/22 10.12,1,11042,65000
09/06/22 16.32,2,11043,84000
10/06/22 07.21,5,11044,1923000
10/06/22 16.34,1,11045,42000
10/06/22 17.54,1,11046,30000
11/06/22 06.21,3,11047,371000
08/06/22 12.48,1,11048,75000
09/06/22 03.59,2,11049,121000
11/06/22 07.19,1,11050,55000
09/06/22 19.35,2,11051,126000
10/06/22 18.50,1,11052,42000
10/06/22 00.14,1,11053,50000
10/06/22 02.50,1,11054,82000
11/06/22 06.36,2,11055,184000
10/06/22 11.09,2,11056,187000
10/06/22 19.27,1,11057,72000
11/06/22 04.34,1,11058,55000
09/06/22 02.59,2,11059,187000
11/06/22 08.59,1,11060,8000
09/06/22 19.03,3,11061,576000
09/06/22 02.21,1,11062,102000
08/06/22 21.43,1,11063,51000
09/06/22 22.47,3,11064,265000
10/06/22 14.14,1,11065,51000
10/06/22 09.43,2,11066,90000
11/06/22 07.05,2,11067,103000
11/06/22 08.58,1,11068,123000
10/06/22 13.10,2,11069,177000
09/06/22 02.56,1,11070,35000
09/06/22 14.15,2,11071,129000
10/06/22 05.10,1,11072,124000
09/06/22 10.07,1,11073,36000
10/06/22 01.55,2,11074,99000
09/06/22 12.13,1,11075,73000
09/06/22 05.41,1,11076,51000
11/06/22 09.06,1,11077,80000
09/06/22 03.08,2,11078,130000
10/06/22 23.37,1,11079,32000
11/06/22 09.08,1,11080,105000
10/06/22 07.15,1,11081,48000
11/06/22 07.44,1,11082,42000
10/06/22 23.08,1,11083,63000
11/06/22 06.03,1,11084,47000
09/06/22 18.22,2,11085,108000
11/06/22 06.19,1,11086,67000
10/06/22 14.58,2,11087,192000
11/06/22 11.54,2,11088,107000
09/06/22 21.59,1,11089,61000
09/06/22 00.13,3,11090,441000
10/06/22 00.52,2,11091,171000
10/06/22 13.24,3,11092,638000
09/06/22 16.14,1,11093,114000
11/06/22 01.16,2,11094,143000
08/06/22 22.31,3,11095,547000
11/06/22 00.49,2,11096,154000
10/06/22 05.38,1,11097,60000
11/06/22 19.02,2,11098,84000
10/06/22 22.51,2,11099,161000
11/06/22 07.42,1,11100,52000
11/06/22 18.46,2,11101,180000
11/06/22 08.33,2,11102,169000
11/06/22 20.36,5,11103,2081000
10/06/22 18.22,2,11104,130000
10/06/22 11.16,1,11105,32000
11/06/22 09.13,1,11106,64000
10/06/22 21.49,1,11107,40000
11/06/22 20.26,1,11108,55000
11/06/22 07.34,1,11109,63000
10/06/22 22.22,2,11110,93000
11/06/22 23.02,2,11111,263000
11/06/22 21.28,5,11112,2469000
12/06/22 07.46,2,11113,154000
10/06/22 00.23,1,11114,52000
11/06/22 01.20,2,11115,90000
12/06/22 06.28,2,11116,54000
10/06/22 20.11,2,11117,152000
12/06/22 09.22,2,11118,183000
11/06/22 20.47,1,11119,96000
10/06/22 11.19,1,11120,72000
11/06/22 15.30,3,11121,412000
10/06/22 21.04,2,11122,228000
12/06/22 07.49,3,11123,543000
10/06/22 14.57,4,11124,1559000
10/06/22 23.57,1,11125,40000
11/06/22 23.02,1,11126,10000
11/06/22 16.55,4,11127,912000
10/06/22 23.05,1,11128,61000
11/06/22 02.50,1,11129,80000
12/06/22 02.52,1,11130,106000
09/06/22 21.55,1,11131,83000
12/06/22 12.42,2,11132,115000
11/06/22 13.49,4,11133,1698000
11/06/22 02.52,2,11134,210000
10/06/22 10.09,3,11135,769000
11/06/22 22.14,1,11136,76000
10/06/22 22.54,2,11137,195000
12/06/22 10.24,2,11138,123000
11/06/22 16.41,1,11139,67000
10/06/22 21.49,1,11140,95000
11/06/22 18.20,1,11141,67000
11/06/22 17.29,4,11142,1230000
12/06/22 09.02,1,11143,170000
11/06/22 01.01,1,11144,63000
11/06/22 08.46,2,11145,190000
10/06/22 19.08,3,11146,405000
11/06/22 12.58,1,11147,123000
11/06/22 01.17,1,11148,54000
11/06/22 08.46,1,11149,80000
12/06/22 00.50,1,11150,83000
10/06/22 00.39,3,11151,699000
09/06/22 21.42,2,11152,187000
11/06/22 23.26,1,11153,30000
11/06/22 03.31,1,11154,102000
12/06/22 14.04,1,11155,27000
11/06/22 17.40,1,11156,62000
12/06/22 01.05,4,11157,1236000
12/06/22 13.26,1,11158,147000
10/06/22 14.32,1,11159,73000
12/06/22 22.19,2,11160,197000
10/06/22 22.17,1,11161,71000
12/06/22 08.32,1,11162,89000
12/06/22 09.03,2,11163,123000
12/06/22 13.04,4,11164,1668000
11/06/22 19.21,1,11165,130000
12/06/22 06.47,1,11166,54000
11/06/22 19.00,2,11167,171000
12/06/22 14.42,2,11168,152000
13/06/22 03.46,2,11169,188000
11/06/22 17.16,2,11170,211000
12/06/22 03.19,2,11171,117000
12/06/22 01.30,4,11172,765000
11/06/22 03.35,1,11173,20000
11/06/22 12.45,2,11174,59000
11/06/22 03.19,2,11175,206000
11/06/22 19.46,1,11176,84000
12/06/22 14.31,2,11177,141000
10/06/22 23.05,2,11178,208000
10/06/22 21.11,3,11179,331000
11/06/22 04.32,1,11180,84000
13/06/22 17.05,1,11181,50000
13/06/22 07.08,2,11182,172000
12/06/22 16.30,2,11183,136000
11/06/22 17.58,4,11184,1742000
12/06/22 23.54,2,11185,232000
11/06/22 22.22,3,11186,787000
12/06/22 09.29,1,11187,40000
12/06/22 16.33,4,11188,1358000
13/06/22 11.25,2,11189,135000
11/06/22 11.54,1,11190,72000
11/06/22 20.32,1,11191,73000
12/06/22 23.59,2,11192,163000
13/06/22 17.26,1,11193,48000
13/06/22 14.12,1,11194,56000
11/06/22 22.29,1,11195,74000
12/06/22 14.11,2,11196,209000
11/06/22 09.00,1,11197,30000
12/06/22 16.53,2,11198,128000
13/06/22 20.38,1,11199,48000
11/06/22 07.14,1,11200,95000
13/06/22 11.59,2,11201,124000
13/06/22 04.42,2,11202,126000
11/06/22 21.19,1,11203,60000
11/06/22 07.01,1,11204,63000
13/06/22 21.46,1,11205,40000
13/06/22 21.58,1,11206,42000
12/06/22 17.37,1,11207,44000
13/06/22 17.04,2,11208,218000
13/06/22 19.37,2,11209,75000
12/06/22 15.58,1,11210,83000
12/06/22 22.32,1,11211,60000
13/06/22 10.15,1,11212,99000
14/06/22 07.04,2,11213,48000
12/06/22 00.45,1,11214,83000
13/06/22 20.31,1,11215,43000
13/06/22 02.35,4,11216,1707000
13/06/22 06.44,3,11217,425000
13/06/22 14.32,3,11218,608000
14/06/22 11.57,2,11219,158000
13/06/22 05.02,3,11220,593000
14/06/22 06.27,1,11221,55000
12/06/22 14.19,2,11222,173000
12/06/22 15.51,1,11223,19000
14/06/22 03.57,1,11224,55000
14/06/22 11.34,1,11225,48000
13/06/22 16.22,1,11226,133000
14/06/22 10.58,3,11227,603000
13/06/22 20.36,1,11228,147000
12/06/22 15.04,3,11229,552000
13/06/22 11.14,3,11230,649000
14/06/22 07.49,3,11231,345000
12/06/22 20.24,2,11232,154000
12/06/22 13.32,2,11233,126000
13/06/22 06.32,2,11234,175000
13/06/22 15.58,3,11235,465000
14/06/22 13.26,1,11236,78000
13/06/22 10.02,3,11237,612000
14/06/22 16.54,2,11238,85000
13/06/22 12.25,2,11239,169000
13/06/22 15.14,2,11240,206000
13/06/22 12.55,2,11241,160000
14/06/22 13.13,1,11242,127000
12/06/22 22.54,1,11243,10000
14/06/22 11.51,2,11244,101000
14/06/22 03.50,1,11245,60000
13/06/22 14.29,2,11246,177000
13/06/22 19.29,4,11247,1475000
14/06/22 13.46,4,11248,1920000
13/06/22 22.14,2,11249,183000
12/06/22 08.20,2,11250,134000
14/06/22 10.30,2,11251,148000
15/06/22 04.32,2,11252,123000
15/06/22 04.38,1,11253,42000
14/06/22 06.55,1,11254,34000
15/06/22 04.32,1,11255,48000
14/06/22 10.32,2,11256,125000
13/06/22 19.44,2,11257,225000
14/06/22 14.47,2,11258,144000
15/06/22 02.53,4,11259,1994000
13/06/22 02.49,1,11260,29000
13/06/22 03.53,1,11261,141000
13/06/22 17.57,1,11262,83000
14/06/22 13.11,1,11263,73000
15/06/22 10.24,2,11264,144000
13/06/22 23.45,4,11265,1577000
14/06/22 07.42,4,11266,1975000
13/06/22 22.59,1,11267,33000
13/06/22 23.59,1,11268,112000
12/06/22 18.59,2,11269,95000
15/06/22 07.29,1,11270,8000
14/06/22 12.00,1,11271,83000
14/06/22 14.41,1,11272,43000
15/06/22 04.54,4,11273,637000
15/06/22 11.31,2,11274,131000
14/06/22 23.22,1,11275,72000
14/06/22 04.15,1,11276,90000
13/06/22 19.15,1,11277,98000
15/06/22 16.17,1,11278,103000
14/06/22 15.40,3,11279,479000
15/06/22 07.10,1,11280,113000
15/06/22 17.40,1,11281,155000
14/06/22 21.01,1,11282,46000
14/06/22 10.18,1,11283,70000
14/06/22 16.07,3,11284,663000
15/06/22 00.41,1,11285,63000
15/06/22 07.27,1,11286,28000
15/06/22 16.06,1,11287,93000
14/06/22 19.14,1,11288,51000
14/06/22 06.41,2,11289,183000
15/06/22 16.44,3,11290,603000
14/06/22 11.31,1,11291,120000
14/06/22 00.42,2,11292,204000
16/06/22 06.10,4,11293,1166000
14/06/22 22.34,3,11294,514000
14/06/22 12.24,1,11295,95000
16/06/22 05.12,2,11296,284000
15/06/22 05.18,3,11297,388000
16/06/22 05.26,4,11298,2047000
14/06/22 13.14,1,11299,40000
13/06/22 14.35,2,11300,83000
16/06/22 02.42,1,11301,62000
14/06/22 19.20,1,11302,8000
15/06/22 23.10,1,11303,53000
16/06/22 09.57,3,11304,544000
16/06/22 11.40,2,11305,102000
15/06/22 04.33,1,11306,56000
15/06/22 20.57,2,11307,117000
16/06/22 14.39,1,11308,40000
14/06/22 21.43,3,11309,263000
15/06/22 09.17,4,11310,1459000
13/06/22 17.21,2,11311,91000
15/06/22 17.47,1,11312,50000
16/06/22 05.08,2,11313,233000
14/06/22 17.42,3,11314,299000
14/06/22 17.49,2,11315,203000
16/06/22 08.00,1,11316,35000
15/06/22 08.16,2,11317,114000
15/06/22 20.54,1,11318,108000
15/06/22 14.29,5,11319,2030000
16/06/22 04.19,2,11320,142000
16/06/22 10.25,1,11321,100000
15/06/22 21.51,2,11322,143000
14/06/22 23.27,2,11323,182000
14/06/22 04.11,1,11324,88000
16/06/22 15.07,1,11325,68000
16/06/22 15.30,3,11326,228000
15/06/22 19.40,4,11327,1499000
16/06/22 11.12,1,11328,114000
16/06/22 01.37,4,11329,1571000
15/06/22 18.30,2,11330,174000
15/06/22 19.16,1,11331,58000
16/06/22 03.11,2,11332,184000
16/06/22 00.48,4,11333,1368000
14/06/22 23.56,1,11334,46000
16/06/22 19.51,2,11335,95000
17/06/22 02.29,2,11336,39000
17/06/22 01.51,2,11337,133000
15/06/22 19.23,2,11338,217000
16/06/22 17.40,5,11339,1754000
15/06/22 06.02,1,11340,55000
14/06/22 07.43,1,11341,69000
16/06/22 03.05,1,11342,77000
16/06/22 13.08,3,11343,858000
16/06/22 15.15,1,11344,86000
15/06/22 12.53,1,11345,104000
15/06/22 00.21,2,11346,190000
16/06/22 23.23,2,11347,180000
16/06/22 18.53,1,11348,86000
15/06/22 16.16,2,11349,146000
16/06/22 18.28,2,11350,220000
15/06/22 13.07,1,11351,63000
15/06/22 03.22,1,11352,130000
15/06/22 17.30,1,11353,66000
15/06/22 16.23,2,11354,78000
16/06/22 18.15,1,11355,105000
15/06/22 06.58,1,11356,42000
14/06/22 17.17,4,11357,627000
15/06/22 01.02,3,11358,752000
16/06/22 12.13,3,11359,494000
14/06/22 20.22,2,11360,233000
14/06/22 18.16,1,11361,80000
16/06/22 14.43,1,11362,72000
16/06/22 16.08,4,11363,459000
16/06/22 07.41,2,11364,139000
15/06/22 01.20,2,11365,107000
16/06/22 10.12,3,11366,893000
16/06/22 14.24,1,11367,82000
16/06/22 08.28,1,11368,78000
17/06/22 19.57,1,11369,40000
16/06/22 18.27,1,11370,150000
16/06/22 20.29,1,11371,32000
16/06/22 18.17,1,11372,80000
16/06/22 20.02,2,11373,187000
17/06/22 16.03,2,11374,131000
17/06/22 10.01,1,11375,93000
17/06/22 01.26,1,11376,73000
17/06/22 10.28,1,11377,61000
17/06/22 17.13,1,11378,43000
15/06/22 21.07,1,11379,112000
18/06/22 04.52,2,11380,175000
17/06/22 18.25,5,11381,1853000
18/06/22 05.31,2,11382,167000
16/06/22 04.24,4,11383,2031000
15/06/22 16.13,1,11384,96000
16/06/22 16.58,2,11385,233000
17/06/22 16.22,1,11386,60000
16/06/22 19.53,1,11387,103000
17/06/22 05.58,2,11388,241000
17/06/22 08.08,2,11389,103000
16/06/22 23.50,1,11390,78000
15/06/22 16.00,1,11391,60000
18/06/22 09.22,2,11392,133000
18/06/22 00.25,2,11393,113000
17/06/22 04.57,2,11394,111000
16/06/22 07.15,1,11395,8000
18/06/22 07.48,2,11396,245000
16/06/22 04.49,4,11397,1482000
18/06/22 02.48,3,11398,457000
18/06/22 11.02,2,11399,132000
16/06/22 11.52,1,11400,10000
18/06/22 02.20,2,11401,170000
18/06/22 10.09,1,11402,72000
16/06/22 18.46,1,11403,130000
17/06/22 01.53,3,11404,513000
15/06/22 19.31,3,11405,684000
18/06/22 01.05,3,11406,463000
16/06/22 18.12,1,11407,73000
17/06/22 20.24,1,11408,42000
18/06/22 08.11,1,11409,125000
17/06/22 09.38,3,11410,515000
17/06/22 19.46,2,11411,127000
16/06/22 03.43,1,11412,55000
18/06/22 01.14,1,11413,72000
16/06/22 23.18,1,11414,40000
18/06/22 18.00,2,11415,85000
15/06/22 19.01,2,11416,164000
18/06/22 11.57,2,11417,95000
17/06/22 15.18,2,11418,133000
18/06/22 10.54,2,11419,189000
17/06/22 12.19,2,11420,168000
17/06/22 08.43,1,11421,105000
18/06/22 18.25,1,11422,30000
18/06/22 05.04,1,11423,62000
17/06/22 13.33,2,11424,112000
16/06/22 19.07,1,11425,123000
18/06/22 12.19,1,11426,16000
17/06/22 08.58,2,11427,64000
18/06/22 16.30,1,11428,73000
18/06/22 14.55,1,11429,22000
17/06/22 10.45,1,11430,83000
17/06/22 17.40,3,11431,958000
17/06/22 19.06,2,11432,94000
17/06/22 12.07,1,11433,43000
18/06/22 17.40,3,11434,680000
16/06/22 08.16,1,11435,82000
18/06/22 15.58,3,11436,281000
17/06/22 16.20,1,11437,40000
17/06/22 16.04,2,11438,89000
17/06/22 05.58,2,11439,223000
18/06/22 06.48,2,11440,178000
19/06/22 00.32,2,11441,101000
17/06/22 22.07,4,11442,823000
17/06/22 08.35,1,11443,90000
19/06/22 02.11,4,11444,1049000
17/06/22 02.17,1,11445,72000
18/06/22 03.08,2,11446,113000
18/06/22 06.14,1,11447,62000
19/06/22 05.20,2,11448,97000
16/06/22 13.07,1,11449,44000
16/06/22 21.41,1,11450,28000
19/06/22 02.51,1,11451,34000
18/06/22 05.54,1,11452,98000
16/06/22 14.38,1,11453,60000
19/06/22 04.41,2,11454,210000
18/06/22 10.38,2,11455,219000
17/06/22 00.34,2,11456,70000
17/06/22 10.12,1,11457,56000
19/06/22 00.06,2,11458,124000
17/06/22 09.51,1,11459,130000
18/06/22 05.03,2,11460,283000
18/06/22 12.43,2,11461,188000
18/06/22 21.19,1,11462,38000
16/06/22 21.05,3,11463,591000
16/06/22 12.42,3,11464,360000
18/06/22 20.47,2,11465,163000
18/06/22 07.53,1,11466,74000
17/06/22 13.52,1,11467,38000
17/06/22 15.59,1,11468,73000
18/06/22 03.17,1,11469,155000
18/06/22 01.42,1,11470,32000
18/06/22 13.16,1,11471,40000
19/06/22 08.56,2,11472,167000
19/06/22 02.44,1,11473,69000
18/06/22 12.12,2,11474,128000
18/06/22 18.29,2,11475,131000
17/06/22 06.29,2,11476,121000
19/06/22 08.11,1,11477,51000
18/06/22 09.51,1,11478,95000
19/06/22 04.51,1,11479,75000
19/06/22 11.20,1,11480,62000
19/06/22 02.31,1,11481,81000
18/06/22 14.29,2,11482,219000
18/06/22 10.10,2,11483,180000
16/06/22 13.28,2,11484,152000
19/06/22 02.14,1,11485,81000
19/06/22 00.41,2,11486,161000
17/06/22 07.01,4,11487,1570000
18/06/22 07.47,2,11488,188000
19/06/22 03.52,2,11489,44000
18/06/22 03.55,1,11490,64000
17/06/22 13.59,1,11491,150000
18/06/22 02.21,4,11492,1425000
18/06/22 19.12,1,11493,60000
19/06/22 08.41,1,11494,94000
17/06/22 06.15,2,11495,91000
17/06/22 11.57,1,11496,78000
18/06/22 02.58,1,11497,126000
19/06/22 16.53,1,11498,32000
19/06/22 11.49,1,11499,86000
18/06/22 05.37,1,11500,16000
17/06/22 17.15,2,11501,119000
18/06/22 19.42,2,11502,288000
19/06/22 12.15,1,11503,80000
19/06/22 15.17,3,11504,349000
18/06/22 22.45,1,11505,41000
16/06/22 23.40,1,11506,112000
19/06/22 10.13,1,11507,46000
17/06/22 10.02,2,11508,148000
19/06/22 00.58,1,11509,10000
18/06/22 11.25,2,11510,134000
17/06/22 17.47,1,11511,41000
19/06/22 06.20,1,11512,34000
19/06/22 10.41,2,11513,95000
19/06/22 03.27,1,11514,110000
19/06/22 16.00,1,11515,16000
17/06/22 21.39,1,11516,86000
19/06/22 09.41,2,11517,107000
19/06/22 07.54,2,11518,195000
19/06/22 03.26,1,11519,140000
18/06/22 05.57,1,11520,73000
19/06/22 05.20,1,11521,46000
18/06/22 13.12,1,11522,10000
18/06/22 09.11,1,11523,58000
18/06/22 14.18,1,11524,150000
18/06/22 21.27,4,11525,1731000
19/06/22 21.29,1,11526,20000
19/06/22 13.57,2,11527,183000
19/06/22 19.48,1,11528,75000
18/06/22 01.29,1,11529,50000
20/06/22 00.08,2,11530,127000
18/06/22 17.09,2,11531,115000
19/06/22 07.41,1,11532,64000
20/06/22 04.25,3,11533,479000
18/06/22 08.48,2,11534,147000
20/06/22 02.16,4,11535,1825000
20/06/22 03.35,4,11536,1881000
17/06/22 10.43,2,11537,130000
19/06/22 02.24,1,11538,66000
17/06/22 13.15,2,11539,171000
18/06/22 10.20,1,11540,108000
18/06/22 15.23,3,11541,520000
